IaC_File,Precision,Recall,Fscore,Success_rate,MRR
ansible-hardening/tasks/rhel7stig/auth.yml_(IaC)_,0.14285714285714285,0.16666666666666666,0.15384615384615383,1.0,0.3333333333333333
ansible-hardening/tasks/rhel7stig/rpm.yml_(IaC)_,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,0.5
ansible-hardening/tasks/rhel7stig/file_perms.yml_(IaC)_,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,0.5
ansible-hardening/tasks/main.yml_(IaC)_,0.14285714285714285,0.16666666666666666,0.15384615384615383,1.0,0.16666666666666666
ansible-hardening/tasks/rhel7stig/zypper.yml_(IaC)_,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,0.5
ansible-hardening/tasks/rhel7stig/lsm.yml_(IaC)_,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,1.0
ansible-hardening/tasks/rhel7stig/aide.yml_(IaC)_,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,0.5
