Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17096491],[0.2004269],[0.1369002],"[357, 227, 228, 345, 328, 204, 334, 52, 632, 281, 284]"
2,[0.20013946],[0.22163133],[0.17523101],"[357, 227, 228, 345, 297, 301, 336, 369, 533, 344, 509]"
3,[0.22424219],[0.24257742],[0.20685871],"[357, 227, 228, 293, 297, 301, 336, 369, 533, 344, 509]"
4,[0.24055343],[0.2493542],[0.22973998],"[228, 227, 292, 293, 297, 301, 336, 369, 533, 344, 509]"
5,[0.24781425],[0.25178944],[0.24111166],"[228, 227, 292, 293, 297, 305, 299, 301, 558, 344, 509]"
6,[0.25179956],[0.25448429],[0.24639654],"[228, 227, 292, 293, 297, 301, 299, 369, 83, 345, 378]"
7,[0.25404895],[0.25888466],[0.24794498],"[228, 227, 297, 293, 292, 305, 299, 301, 378, 344, 558]"
8,[0.25580425],[0.25937349],[0.24965891],"[228, 227, 292, 293, 297, 305, 299, 301, 378, 344, 558]"
9,[0.25657768],[0.25937349],[0.23634585],"[228, 227, 292, 293, 297, 305, 299, 301, 378, 344, 558]"
10,[0.25487545],[0.26095446],[0.],"[228, 293, 292, 297, 227, 305, 299, 301, 378, 344, 558]"
11,[0.2558711],[0.26106925],[0.],"[228, 293, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
12,[0.25812128],[0.26106925],[0.24095347],"[228, 293, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
13,[0.25882772],[0.26185379],[0.22495868],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
14,[0.25916755],[0.26185379],[0.24393358],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
15,[0.25945742],[0.26185379],[0.22598089],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
16,[0.25999356],[0.26185379],[0.24802558],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
17,[0.26051992],[0.26185379],[0.25351182],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
18,[0.26061214],[0.26185379],[0.22452988],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
19,[0.26079689],[0.26185379],[0.25063458],"[293, 228, 292, 297, 227, 305, 299, 301, 344, 378, 558]"
