Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.10182943],[0.14525386],[0.07677451],"[386, 324, 326, 294, 213, 374, 215, 440, 313, 154]"
2,[0.14029783],[0.15876009],[0.10132393],"[215, 391, 72, 282, 213, 374, 318, 618, 87, 323]"
3,[0.15806386],[0.1804182],[0.13074328],"[215, 213, 326, 294, 376, 440, 374, 388, 391, 472]"
4,[0.17530473],[0.18918135],[0.1493952],"[215, 213, 326, 294, 376, 386, 313, 374, 324, 154]"
5,[0.18620822],[0.19330568],[0.1631266],"[215, 213, 326, 233, 376, 386, 313, 374, 391, 472]"
6,[0.19198139],[0.19818791],[0.1793623],"[215, 213, 326, 233, 212, 386, 313, 374, 391, 472]"
7,[0.19572947],[0.19937883],[0.18795697],"[215, 213, 313, 212, 391, 386, 326, 233, 376, 472]"
8,[0.19762677],[0.20194467],[0.12580313],"[215, 213, 326, 233, 391, 386, 313, 212, 324, 472]"
9,[0.19958718],[0.20414511],[0.14306235],"[215, 213, 233, 391, 324, 313, 212, 386, 326, 282]"
10,[0.20048217],[0.20414511],[0.17205989],"[215, 213, 233, 391, 324, 313, 212, 386, 326, 282]"
11,[0.20007539],[0.20451015],[0.],"[215, 213, 233, 391, 324, 313, 294, 212, 326, 282]"
12,[0.20176887],[0.20478941],[0.14622918],"[215, 213, 233, 391, 294, 326, 313, 212, 324, 282]"
13,[0.20167725],[0.20478941],[0.],"[215, 213, 233, 391, 294, 326, 313, 212, 324, 282]"
14,[0.20266145],[0.20542959],[0.16963721],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
15,[0.20336498],[0.20542959],[0.17208701],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
16,[0.20327387],[0.20542959],[0.1585],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
17,[0.20352092],[0.20542959],[0.16601144],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
18,[0.20319153],[0.20542959],[0.],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
19,[0.20356413],[0.20542959],[0.14070521],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
20,[0.2038765],[0.20542959],[0.17293922],"[215, 213, 233, 391, 212, 326, 313, 294, 324, 282]"
