IaC_File,Precision,Recall,Fscore,Success_rate,MRR
postgresql_cluster/roles/pgbackrest/tasks/cron.yml_(IaC)_,0.2,0.1111111111111111,0.14285714285714285,1.0,0.3333333333333333
postgresql_cluster/molecule/default/converge.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/molecule/default/molecule.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/molecule/postgrespro/molecule.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/roles/pgbackrest/templates/pgbackrest.server.conf.j2_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/roles/pgbackrest/templates/pgbackrest.server.stanza.conf.j2_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/vars/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
postgresql_cluster/roles/pgbackrest/stanza-create/tasks/main.yml_(IaC)_,0.2,0.1111111111111111,0.14285714285714285,1.0,0.3333333333333333
postgresql_cluster/roles/pgbackrest/tasks/main.yml_(IaC)_,0.2,0.1111111111111111,0.14285714285714285,1.0,0.2
postgresql_cluster/roles/pgbackrest/tasks/ssh_keys.yml_(IaC)_,0.2,0.1111111111111111,0.14285714285714285,1.0,0.25
