Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.16441355],[0.1895095],[0.12991017],"[257, 355, 329, 235, 459, 301, 142, 239, 268, 311, 543]"
2,[0.1966474],[0.21705819],[0.16435207],"[225, 355, 329, 235, 294, 327, 400, 18, 307, 51, 94, 382, 63]"
3,[0.22036104],[0.23232654],[0.20599856],"[225, 293, 255, 235, 294, 327, 400, 239, 268, 374, 281, 382, 63]"
4,[0.23293105],[0.23972261],[0.22087252],"[225, 355, 330, 235, 294, 301, 400, 239, 307, 51, 348, 382, 63]"
5,[0.24199499],[0.24680383],[0.23172205],"[225, 227, 255, 235, 294, 301, 400, 239, 268, 311, 348, 382, 63]"
6,[0.24638459],[0.25022746],[0.23895411],"[225, 227, 255, 235, 294, 301, 400, 239, 307, 311, 348, 382, 63]"
7,[0.24931255],[0.25277321],[0.24276623],"[225, 227, 255, 235, 294, 248, 400, 239, 307, 311, 348, 382, 63]"
8,[0.25113417],[0.25439584],[0.24533668],"[225, 227, 255, 235, 294, 248, 400, 239, 307, 382, 348, 311, 63]"
9,[0.24950129],[0.25684868],[0.],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 311, 348, 382, 63]"
10,[0.25404038],[0.25847131],[0.24253436],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
11,[0.25538993],[0.25847131],[0.24788244],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
12,[0.25594091],[0.25847131],[0.24784444],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
13,[0.25631317],[0.25847131],[0.25119019],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
14,[0.25623759],[0.25847131],[0.24123518],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
15,[0.25370662],[0.25847131],[0.],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
16,[0.25638507],[0.25847131],[0.23776446],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
17,[0.25632247],[0.25847131],[0.23180564],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
18,[0.25674415],[0.25847131],[0.24473338],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
19,[0.25685275],[0.25847131],[0.23239424],"[225, 227, 255, 235, 313, 248, 400, 294, 307, 382, 348, 311, 63]"
20,[0.25704989],[0.25871514],[0.24432109],"[227, 225, 313, 235, 255, 248, 348, 294, 307, 382, 400, 311, 63]"
21,[0.25661007],[0.25873229],[0.],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
22,[0.25762069],[0.25873229],[0.22904394],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
23,[0.25794233],[0.25873229],[0.23870718],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
24,[0.25802842],[0.25873229],[0.24579034],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
25,[0.25814861],[0.25873229],[0.25121027],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
26,[0.25826543],[0.25873229],[0.2539826],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
27,[0.258231],[0.25873229],[0.25376604],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
28,[0.25816751],[0.25873229],[0.22870935],"[227, 225, 255, 235, 313, 248, 348, 294, 307, 382, 400, 311, 63]"
29,[0.25830548],[0.25952036],[0.24614299],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
30,[0.258437],[0.25952036],[0.23959034],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
31,[0.25754764],[0.25952036],[0.],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
32,[0.25824266],[0.25952036],[0.23716477],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
33,[0.25809265],[0.25952036],[0.22477867],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
34,[0.25803353],[0.25952036],[0.22309163],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
35,[0.25851993],[0.25952036],[0.24917298],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
36,[0.25846508],[0.25952036],[0.23486815],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
37,[0.2586155],[0.25952036],[0.2500569],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
38,[0.25869865],[0.25952036],[0.24591665],"[227, 225, 248, 235, 255, 313, 348, 294, 307, 382, 400, 311, 63]"
