IaC file,Iteration,best_fitness,Best_individual
attack_range/packer/ansible/roles/phantom/tasks/install_phantom.yml_(IaC)_,8,0.09466967656225114,"[197, 298, 300, 111, 272, 243, 245, 58, 158, 319]"
