Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.19831317],[0.21742378],[0.16362446],"[67, 71, 73, 75, 78, 47, 80, 48, 56, 61]"
2,[0.21563811],[0.22414091],[0.20616713],"[67, 64, 38, 71, 72, 78, 80, 48, 56, 61]"
3,[0.22103354],[0.22785806],[0.21342693],"[72, 71, 80, 67, 81, 78, 73, 48, 56, 43]"
4,[0.22543803],[0.22870318],[0.21881601],"[73, 67, 71, 81, 72, 80, 78, 48, 56, 75]"
5,[0.22713535],[0.2311803],[0.],"[73, 67, 71, 81, 72, 74, 52, 48, 64, 54]"
6,[0.23008822],[0.23175602],[0.22656847],"[73, 67, 71, 81, 72, 74, 80, 48, 64, 54]"
7,[0.23110147],[0.23219131],[0.22799371],"[81, 67, 64, 48, 72, 71, 80, 73, 74, 54]"
8,[0.22757997],[0.23219131],[0.],"[81, 67, 64, 48, 72, 71, 80, 73, 74, 54]"
9,[0.21824643],[0.23219131],[0.],"[81, 67, 64, 48, 72, 71, 80, 73, 74, 54]"
10,[0.21700291],[0.23249035],[0.],"[81, 67, 72, 80, 71, 64, 48, 73, 74, 54]"
11,[0.22258732],[0.23249558],[0.],"[81, 67, 72, 74, 64, 71, 80, 73, 48, 54]"
12,[0.22650612],[0.23266744],[0.],"[81, 67, 72, 74, 71, 64, 80, 73, 48, 54]"
13,[0.22478292],[0.23266744],[0.],"[81, 67, 72, 74, 71, 64, 80, 73, 48, 54]"
14,[0.23154353],[0.23266744],[0.],"[81, 67, 72, 74, 71, 64, 80, 73, 48, 54]"
15,[0.23175973],[0.23266744],[0.],"[81, 67, 72, 74, 71, 64, 80, 73, 48, 54]"
16,[0.23230919],[0.23267502],[0.22828399],"[81, 67, 72, 74, 71, 64, 80, 48, 73, 54]"
17,[0.23238389],[0.23282577],[0.22899332],"[81, 72, 67, 71, 48, 73, 80, 74, 64, 54]"
18,[0.23053056],[0.23310306],[0.],"[81, 67, 72, 71, 48, 73, 80, 74, 64, 54]"
19,[0.23195563],[0.23310306],[0.],"[81, 67, 72, 71, 48, 73, 80, 74, 64, 54]"
20,[0.23155025],[0.23310306],[0.],"[81, 67, 72, 71, 48, 73, 80, 74, 64, 54]"
21,[0.23118018],[0.23310306],[0.],"[81, 67, 72, 71, 48, 73, 80, 74, 64, 54]"
22,[0.23179776],[0.2331679],[0.],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
23,[0.23289106],[0.2331679],[0.23007848],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
24,[0.23296556],[0.2331679],[0.2308357],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
25,[0.23303202],[0.2331679],[0.23203047],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
26,[0.23304209],[0.2331679],[0.23109142],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
27,[0.23305098],[0.2331679],[0.23052232],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
28,[0.23304357],[0.2331679],[0.23005848],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
29,[0.23305288],[0.2331679],[0.23095963],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
30,[0.23305183],[0.2331679],[0.23095963],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
31,[0.2330714],[0.2331679],[0.23148577],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
32,[0.23307739],[0.2331679],[0.23202718],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
33,[0.23307588],[0.2331679],[0.22987686],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
34,[0.23305681],[0.2331679],[0.22710407],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
35,[0.23306872],[0.2331679],[0.23085888],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
36,[0.2330793],[0.2331679],[0.23150588],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
37,[0.23306678],[0.2331679],[0.22957053],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
38,[0.23305184],[0.2331679],[0.23140285],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
39,[0.23308153],[0.2331679],[0.23075523],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
40,[0.2330893],[0.2331679],[0.23135099],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
41,[0.23306581],[0.2331679],[0.22982676],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
42,[0.23307026],[0.2331679],[0.23021529],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
43,[0.23305249],[0.2331679],[0.23063806],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
44,[0.23308835],[0.2331679],[0.23048243],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
45,[0.23309524],[0.2331679],[0.2297167],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
46,[0.2331033],[0.2331679],[0.23139484],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
47,[0.23309569],[0.2331679],[0.23148945],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
48,[0.23305308],[0.2331679],[0.22962867],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
49,[0.23308689],[0.2331679],[0.23171162],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
50,[0.23307235],[0.2331679],[0.23159175],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
51,[0.23309487],[0.2331679],[0.23164683],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
52,[0.23308475],[0.2331679],[0.22963705],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
53,[0.23309225],[0.2331679],[0.22988823],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
54,[0.23305834],[0.2331679],[0.22824084],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
55,[0.23308663],[0.2331679],[0.22843735],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
56,[0.23309429],[0.2331679],[0.23121753],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
57,[0.23311806],[0.2331679],[0.23196872],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
58,[0.23306434],[0.2331679],[0.22876219],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
59,[0.23306294],[0.2331679],[0.2311265],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
60,[0.23309765],[0.2331679],[0.23129561],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
61,[0.23306954],[0.2331679],[0.23051072],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
62,[0.23304598],[0.2331679],[0.22943319],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
63,[0.23307165],[0.2331679],[0.23129561],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
64,[0.2330788],[0.2331679],[0.22792127],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
65,[0.23307392],[0.2331679],[0.22951178],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
66,[0.23312134],[0.2331679],[0.23210903],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
67,[0.23309163],[0.2331679],[0.22956267],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
68,[0.23310503],[0.2331679],[0.22948126],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
69,[0.23309615],[0.2331679],[0.23007174],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
70,[0.23308456],[0.2331679],[0.22923093],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
71,[0.23310614],[0.2331679],[0.23042017],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
72,[0.23307344],[0.2331679],[0.23032997],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
73,[0.23261068],[0.2331679],[0.],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
74,[0.23309833],[0.2331679],[0.2298756],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
75,[0.23308871],[0.2331679],[0.22959383],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
76,[0.23309858],[0.2331679],[0.2300674],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
77,[0.23311712],[0.2331679],[0.23188471],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
78,[0.23312104],[0.2331679],[0.23236895],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
79,[0.23309945],[0.2331679],[0.23063212],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
80,[0.23310541],[0.2331679],[0.2302561],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
81,[0.23311663],[0.2331679],[0.23112739],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
82,[0.2330842],[0.2331679],[0.23066819],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
83,[0.23307736],[0.2331679],[0.22965993],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
84,[0.23309454],[0.2331679],[0.23111679],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
85,[0.2331013],[0.2331679],[0.23154202],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
86,[0.23311055],[0.2331679],[0.23121988],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
87,[0.23306826],[0.2331679],[0.2275594],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
88,[0.23309064],[0.2331679],[0.22877179],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
89,[0.23308511],[0.2331679],[0.23066322],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
90,[0.23308808],[0.2331679],[0.2311756],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
91,[0.23310216],[0.2331679],[0.23190855],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
92,[0.23309978],[0.2331679],[0.23024326],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
93,[0.23310669],[0.2331679],[0.23170332],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
94,[0.23309217],[0.2331679],[0.22942224],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
95,[0.23310666],[0.2331679],[0.23064179],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
96,[0.23309442],[0.2331679],[0.22917156],"[81, 67, 72, 71, 48, 73, 74, 80, 64, 54]"
