Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.1154421],[0.13807513],[0.09515327],"[63, 69, 70, 54, 55, 53, 73, 28, 64, 24, 38]"
2,[0.13427928],[0.14892206],[0.1146405],"[65, 62, 58, 73, 60, 74, 53, 57, 70, 61, 8, 68, 63]"
3,[0.1471274],[0.15786298],[0.],"[54, 62, 58, 73, 60, 74, 53, 57, 70, 26]"
4,[0.15339959],[0.15967892],[0.13604307],"[54, 62, 58, 73, 60, 74, 53, 57, 70, 61]"
5,[0.15712292],[0.16051128],[0.14672398],"[54, 62, 58, 73, 60, 74, 53, 57, 67, 61]"
6,[0.15963842],[0.16209317],[0.15481137],"[61, 62, 58, 73, 54, 74, 60, 57, 67, 53]"
7,[0.1597163],[0.16234975],[0.],"[61, 62, 58, 73, 54, 74, 53, 57, 67, 68]"
8,[0.16052085],[0.1624622],[0.],"[61, 62, 58, 73, 54, 74, 57, 53, 67, 68]"
9,[0.16156671],[0.16262489],[0.15444546],"[54, 58, 62, 73, 61, 53, 74, 57, 64, 68]"
10,[0.16188549],[0.1627383],[0.15495203],"[54, 58, 62, 73, 61, 74, 57, 53, 67, 70]"
11,[0.16233283],[0.16326529],[0.15902695],"[54, 61, 58, 73, 62, 74, 57, 53, 64, 67]"
12,[0.16270508],[0.16326529],[0.15989748],"[54, 61, 58, 73, 62, 74, 57, 53, 64, 67]"
13,[0.16283202],[0.16326529],[0.1608938],"[54, 61, 58, 73, 62, 74, 57, 53, 64, 67]"
14,[0.16286872],[0.16326529],[0.15984816],"[54, 61, 58, 73, 62, 74, 57, 53, 64, 67]"
15,[0.16282568],[0.16340117],[0.15836182],"[54, 61, 62, 73, 58, 74, 57, 53, 64, 67]"
16,[0.16298667],[0.16357365],[0.15964612],"[54, 61, 62, 57, 58, 74, 73, 53, 64, 67]"
17,[0.16298308],[0.16357365],[0.15784195],"[54, 61, 62, 57, 58, 74, 73, 53, 64, 67]"
18,[0.16302708],[0.16357365],[0.15784195],"[54, 61, 62, 57, 58, 74, 73, 53, 64, 67]"
19,[0.1630435],[0.16357365],[0.15769884],"[54, 61, 62, 57, 58, 74, 73, 53, 64, 67]"
20,[0.16308371],[0.16357365],[0.15975925],"[54, 61, 62, 57, 58, 74, 73, 53, 64, 67]"
21,[0.1631691],[0.16367918],[0.16016969],"[61, 54, 62, 58, 57, 73, 74, 53, 64, 67]"
22,[0.16188077],[0.16376519],[0.],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
23,[0.16329035],[0.16376519],[0.16033843],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
24,[0.16330909],[0.16376519],[0.16036037],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
25,[0.16333202],[0.16376519],[0.15588024],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
26,[0.16338682],[0.16376519],[0.15885529],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
27,[0.1634157],[0.16376519],[0.16057245],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
28,[0.16346771],[0.16376519],[0.16272265],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
29,[0.1634584],[0.16376519],[0.16007189],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
30,[0.16350343],[0.16376519],[0.16155153],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
31,[0.1635187],[0.16376519],[0.1608935],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
32,[0.1635274],[0.16376519],[0.16025599],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
33,[0.16354275],[0.16376519],[0.1613715],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
34,[0.16354207],[0.16376519],[0.16058607],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
35,[0.16353882],[0.16376519],[0.16053072],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
36,[0.16353436],[0.16376519],[0.15987743],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
37,[0.16352468],[0.16376519],[0.15987743],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
38,[0.16354965],[0.16376519],[0.16135177],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
39,[0.16357123],[0.16376519],[0.16182956],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
40,[0.16358926],[0.16376519],[0.16201712],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
41,[0.16353914],[0.16376519],[0.15913131],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
42,[0.16356886],[0.16376519],[0.16096766],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
43,[0.16357815],[0.16376519],[0.1612044],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
44,[0.1635756],[0.16376519],[0.15909854],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
45,[0.16358053],[0.16376519],[0.1601071],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
46,[0.16358363],[0.16376519],[0.16028466],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
47,[0.16360019],[0.16376519],[0.15960171],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
48,[0.16356348],[0.16376519],[0.16146792],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
49,[0.16356255],[0.16376519],[0.16088724],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
50,[0.16354984],[0.16376519],[0.15848898],"[54, 61, 62, 58, 57, 73, 74, 53, 64, 67]"
51,[0.16357088],[0.16380231],[0.1594401],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
52,[0.1636014],[0.16380231],[0.1608111],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
53,[0.16359793],[0.16380231],[0.16094188],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
54,[0.1636289],[0.16380231],[0.16243973],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
55,[0.16359944],[0.16380231],[0.15657091],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
56,[0.16364184],[0.16380231],[0.15871115],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
57,[0.16364044],[0.16380231],[0.1606789],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
58,[0.16365191],[0.16380231],[0.1606789],"[54, 61, 62, 58, 57, 73, 53, 74, 64, 67]"
