IaC_File,Precision,Recall,Fscore,Success_rate,MRR
eyp-systemd/manifests/params.pp_(IaC)_,1.0,1.0,1.0,1.0,1.0
eyp-systemd/metadata.json_(Other)_,0.0,0.0,0.0,0.0,0.0
