Generation,Average_fitness,Max_fitness,Min_fitness,Best_individual
1,[0.17905512],[0.1971255],[0.15201119],"[64, 66, 67, 70, 71, 40, 39, 44, 45, 78, 80]"
2,[0.19462682],[0.20088427],[0.16985011],"[64, 74, 71, 73, 42, 40, 39, 44, 45, 78, 80]"
3,[0.19915298],[0.20217764],[0.19114106],"[64, 74, 71, 73, 42, 40, 76, 45, 78, 49, 50]"
4,[0.20124806],[0.2034794],[0.19702589],"[73, 45, 49, 71, 64, 42, 40, 38, 78, 76, 50]"
5,[0.20184937],[0.20410989],[0.],"[40, 64, 42, 73, 49, 80, 50, 45, 71, 78, 76]"
6,[0.19792884],[0.20457196],[0.],"[80, 40, 42, 74, 73, 49, 45, 64, 78, 71, 39]"
7,[0.200555],[0.20469949],[0.],"[80, 74, 42, 78, 73, 49, 45, 64, 71, 40, 39]"
8,[0.20271441],[0.20477112],[0.],"[80, 74, 42, 78, 73, 49, 45, 64, 71, 40, 76]"
9,[0.2029203],[0.20482801],[0.],"[80, 74, 73, 42, 49, 45, 71, 64, 40, 78, 76]"
10,[0.20059741],[0.20521457],[0.],"[45, 49, 42, 40, 73, 80, 74, 64, 78, 71, 50]"
11,[0.19337344],[0.20534872],[0.],"[42, 49, 64, 73, 80, 40, 50, 45, 78, 71, 74]"
12,[0.19640345],[0.20549697],[0.],"[42, 49, 64, 73, 40, 74, 78, 71, 50, 45, 80]"
13,[0.20030012],[0.20592619],[0.],"[42, 49, 78, 73, 80, 40, 71, 45, 64, 50, 74]"
14,[0.20160755],[0.20592619],[0.],"[42, 49, 78, 73, 80, 40, 71, 45, 64, 50, 74]"
15,[0.2021916],[0.20592619],[0.],"[42, 49, 78, 73, 80, 40, 71, 45, 64, 50, 74]"
16,[0.20071514],[0.20602356],[0.],"[42, 49, 78, 73, 80, 40, 71, 45, 64, 74, 50]"
17,[0.20240634],[0.20602356],[0.],"[42, 49, 78, 73, 80, 40, 71, 45, 64, 74, 50]"
18,[0.20416964],[0.20603717],[0.],"[42, 49, 80, 73, 40, 78, 71, 45, 64, 74, 50]"
19,[0.20428872],[0.20603717],[0.],"[42, 49, 80, 73, 40, 78, 71, 45, 64, 74, 50]"
20,[0.20477235],[0.20603717],[0.],"[42, 49, 80, 73, 40, 78, 71, 45, 64, 74, 50]"
21,[0.20569637],[0.20603717],[0.20378977],"[42, 49, 80, 73, 40, 78, 71, 45, 64, 74, 50]"
22,[0.20530637],[0.20603717],[0.],"[42, 49, 80, 73, 40, 78, 71, 45, 64, 74, 50]"
