IaC_file,Nb_recommended_files,Best_Individual,Recommended_files,Co_modified_files,Commits_hash,PRECISION_median,RECALL_median,FSCORE_median,SUCCESS_RATE,MRR_median,PRECISION_average,RECALL_average,FSCORE_average,MRR_average
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[189, 156, 182, 166, 190, 157, 63, 194, 113, 183]","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/spec/defines/daemon_spec.rb_(Other)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/fixtures/files/cli/prometheus2_6_retention.systemd_(Other)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_']","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/blackbox_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/collectd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/dellhw_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/elasticsearch_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipmi_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/memcached_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mesos_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mongodb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openldap_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openvpn_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postgres_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssh_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssl_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/unbound_exporter.pp_(IaC)_']",bff404154e2218369c2701e2c339aa7374bb71da,0.7142857142857143,0.23809523809523808,0.35714285714285715,1,1.0,0.5345622119815667,0.17818740399385566,0.26728110599078336,0.7510752688172042
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[189, 156, 182, 166, 190, 157, 63, 194, 113, 183]","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/spec/defines/daemon_spec.rb_(Other)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/fixtures/files/cli/prometheus2_6_retention.systemd_(Other)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_']","['puppet-prometheus/manifests/alertmanager.pp_(IaC)_', 'puppet-prometheus/manifests/apache_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bind_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/blackbox_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/dellhw_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/elasticsearch_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/grok_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipmi_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/memcached_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mesos_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mongodb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_prometheus_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openvpn_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/process_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/pushgateway.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_client.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_proxy.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/sachet.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssh_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssl_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/statsd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/unbound_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_']",cec7afbb878e4583640b5ca48d74e3018da21078,0.7142857142857143,0.16129032258064516,0.2631578947368421,1,1.0,0.7603686635944702,0.1716961498439125,0.2801358234295417,0.9516129032258065
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[189, 156, 182, 166, 190, 157, 63, 194, 113, 183]","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/spec/defines/daemon_spec.rb_(Other)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/fixtures/files/cli/prometheus2_6_retention.systemd_(Other)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_']","['puppet-prometheus/manifests/alertmanager.pp_(IaC)_', 'puppet-prometheus/manifests/apache_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bind_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bird_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/blackbox_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/collectd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/daemon.pp_(IaC)_', 'puppet-prometheus/manifests/dellhw_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/elasticsearch_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/grok_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/init.pp_(IaC)_', 'puppet-prometheus/manifests/ipmi_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipsec_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/memcached_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mesos_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mongodb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_prometheus_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_vts_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openldap_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openvpn_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postfix_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postgres_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/process_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/pushgateway.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_client.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_proxy.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/sachet.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssh_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssl_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/statsd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/unbound_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_']",5fddcdbab651eedfe4e69fc3627c586f75371449,0.8571428571428571,0.14634146341463414,0.25,1,1.0,0.9262672811059908,0.1581431943351692,0.2701612903225807,1.0
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[189, 156, 182, 166, 190, 157, 63, 194, 113, 183]","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/spec/defines/daemon_spec.rb_(Other)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/fixtures/files/cli/prometheus2_6_retention.systemd_(Other)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_']","['puppet-prometheus/manifests/alertmanager.pp_(IaC)_', 'puppet-prometheus/manifests/apache_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bind_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bird_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/blackbox_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/collectd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/daemon.pp_(IaC)_', 'puppet-prometheus/manifests/dellhw_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/elasticsearch_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/grok_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/init.pp_(IaC)_', 'puppet-prometheus/manifests/ipmi_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipsec_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/memcached_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mesos_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mongodb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_prometheus_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_vts_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openldap_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openvpn_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/php_fpm_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postfix_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postgres_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/process_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/pushgateway.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_client.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_proxy.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/sachet.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssh_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssl_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/statsd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/unbound_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_']",44bd32755a2e85c548a190f7e3f3037ebc5c3afa,0.8571428571428571,0.14285714285714285,0.24489795918367344,1,1.0,0.9262672811059908,0.15437788018433182,0.26464779460171156,1.0
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[189, 156, 182, 166, 190, 157, 63, 194, 113, 183]","['puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/spec/defines/daemon_spec.rb_(Other)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/fixtures/files/cli/prometheus2_6_retention.systemd_(Other)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_']","['puppet-prometheus/.github/workflows/ci.yml_(Other)_', 'puppet-prometheus/.msync.yml_(Other)_', 'puppet-prometheus/manifests/alertmanager.pp_(IaC)_', 'puppet-prometheus/manifests/apache_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/bird_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/blackbox_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/collectd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/daemon.pp_(IaC)_', 'puppet-prometheus/manifests/dellhw_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/elasticsearch_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/graphite_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/grok_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipmi_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ipsec_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/memcached_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mesos_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mongodb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/mysqld_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_prometheus_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_vts_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openldap_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/openvpn_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/php_fpm_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/postgres_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/process_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/puppetdb_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/pushgateway.pp_(IaC)_', 'puppet-prometheus/manifests/pushprox_client.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/server.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssh_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/ssl_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/statsd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/unbound_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/varnish_exporter.pp_(IaC)_', 'puppet-prometheus/spec/classes/node_exporter_spec.rb_(Other)_', 'puppet-prometheus/spec/spec_helper.rb_(Other)_']",c2cf2536e0e164af5b4719f7ba0dc470fb9644e8,0.8571428571428571,0.14285714285714285,0.24489795918367344,1,1.0,0.903225806451613,0.15053763440860216,0.25806451612903225,1.0
puppet-prometheus/manifests/rabbitmq_exporter.pp_(IaC)_,7,"[181, 189, 186, 183, 162, 150, 157, 176, 36, 47]","['puppet-prometheus/manifests/statsd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/beanstalkd_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/nginx_vts_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/haproxy_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/redis_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/apache_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/snmp_exporter.pp_(IaC)_', 'puppet-prometheus/manifests/consul_exporter.pp_(IaC)_', 'puppet-prometheus/spec/classes/openvpn_exporter_spec.rb_(Other)_', 'puppet-prometheus/spec/classes/node_exporter_spec.rb_(Other)_']","['puppet-prometheus/manifests/alerts.pp_(IaC)_', 'puppet-prometheus/manifests/config.pp_(IaC)_', 'puppet-prometheus/manifests/node_exporter.pp_(IaC)_', 'puppet-prometheus/metadata.json_(Other)_']",cd2a6e64ff330e83e0420d5cd997738a5932a694,0.0,0.0,0.0,0,0.0,0.023041474654377878,0.04032258064516129,0.02932551319648094,0.06559139784946236
