IaC_File,Precision,Recall,Fscore,Success_rate,MRR
ansible-collection-hardening/roles/mysql_hardening/tasks/configure.yml_(IaC)_,0.2857142857142857,0.11764705882352941,0.16666666666666666,1.0,1.0
ansible-collection-hardening/.config/ansible-lint.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/.yamllint_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/galaxy.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/nginx_hardening/prepare.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/os_hardening/prepare.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/os_hardening/prepare_yum.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/os_hardening/verify.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/ssh_hardening/prepare.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/molecule/ssh_hardening_custom_tests/prepare.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/mysql_hardening/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/ssh_hardening/tasks/ca_keys_and_principals.yml_(IaC)_,0.2857142857142857,0.11764705882352941,0.16666666666666666,1.0,0.5
ansible-collection-hardening/roles/mysql_hardening/tasks/main.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,0.16666666666666666
ansible-collection-hardening/roles/os_hardening/tasks/limits.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,0.2
ansible-collection-hardening/roles/ssh_hardening/tasks/selinux.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,0.2
ansible-collection-hardening/roles/os_hardening/handlers/main.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,1.0
ansible-collection-hardening/roles/os_hardening/tasks/ctrlaltdel.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,1.0
ansible-collection-hardening/roles/os_hardening/tasks/minimize_access.yml_(IaC)_,0.14285714285714285,0.058823529411764705,0.08333333333333333,1.0,0.3333333333333333
