IaC_File,Precision,Recall,Fscore,Success_rate,MRR
ansible-collection-hardening/roles/nginx_hardening/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Amazon.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Archlinux.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Debian.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Debian_9.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Fedora.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/RedHat.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
ansible-collection-hardening/roles/nginx_hardening/vars/Suse.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
